"author/deck_playtime_at_review","author/last_played","author/num_games_owned","author/num_reviews","author/playtime_at_review","author/playtime_forever","author/playtime_last_two_weeks","author/steamid","comment_count","hidden_in_steam_china","language","primarily_steam_deck","received_for_free","recommendationid","review","steam_china_location","steam_purchase","timestamp_created","timestamp_updated","voted_up","votes_funny","votes_up","weighted_vote_score","written_during_early_access"
,"1727278472","0","1","4812","4812","1167","76561198330291761","0","true","schinese","false","false","175927297","出个黑猴网游，类魔兽世界掉落珍稀，我出一条亢金龙宠物，我充十万","","true","1727503821","1727503821","true","0","0","0","false"
,"1727509411","0","1","5498","5593","1496","76561198262719328","0","true","schinese","false","false","175927263","非常优秀","","true","1727503790","1727503790","true","0","0","0","false"
,"1727549531","0","1","2551","2773","1236","76561198982453299","0","true","schinese","false","false","175927240","完美","","true","1727503758","1727503758","true","0","0","0","false"
,"1727530367","0","1","3144","3588","2544","76561199086190650","0","true","schinese","false","false","175927214","好玩","","true","1727503733","1727503733","true","0","0","0","false"
,"1727510878","0","1","6169","6245","1306","76561198110645683","0","true","schinese","false","false","175927213","好好好，整个玩下来酣畅淋漓，爽就完了","","true","1727503729","1727503729","true","0","0","0","false"
,"1727530592","0","1","7245","7340","1363","76561199681632312","0","true","schinese","false","true","175927199","中国神作，平时不玩游戏的我都喜欢上","","true","1727503710","1727503710","true","0","1","0.502439022064208984","false"
,"1727588299","0","2","2284","2574","1529","76561198417892947","0","true","schinese","false","false","175927174","村里第一个大学生还是世界顶级名校的，不说了，意义非凡，无与伦比","","true","1727503667","1727503667","true","0","0","0","false"
,"1727543023","16","2","2677","2836","1943","76561198150378059","0","true","schinese","false","false","175927168","年度 最佳，无可匹敌","","true","1727503661","1727503661","true","0","0","0","false"
,"1727512852","118","2","421","439","263","76561199526385379","0","true","schinese","false","false","175927157","更新后没了着色器，画面光照真的让人头晕想吐","","true","1727503649","1727503649","false","0","0","0.497560977935791016","false"
,"1727503094","8","1","4736","4736","1852","76561198402289115","0","true","schinese","false","false","175927136","78.9h全成就，杨戬一遍过！","","true","1727503617","1727503617","true","0","0","0","false"
,"1727523469","6","1","3202","3534","986","76561199365918759","0","true","schinese","false","false","175927120","很好的游戏","","true","1727503592","1727503592","true","0","0","0","false"
,"1727506659","0","1","7227","7260","3685","76561198105244437","0","true","schinese","false","false","175927112","牛逼","","true","1727503581","1727503581","true","0","0","0","false"
,"1726899447","18","1","1878","1878","787","76561198377443037","0","true","schinese","false","false","175927099","绝好的游戏，国产之光，期待DLC，多多的DLC","","true","1727503566","1727503566","true","0","0","0","false"
,"1727573648","70","9","1314","1421","536","76561198317742924","0","true","koreana","false","false","175927064","사슴새끼 패턴만든사람 누구임?","","true","1727503514","1727503514","true","0","0","0","false"
,"1727518791","0","1","3919","4196","2518","76561198968870024","0","true","schinese","false","false","175927047","666","","true","1727503492","1727503492","true","0","0","0","false"
,"1727518911","0","1","9235","9246","1036","76561199224735456","0","true","schinese","false","false","175927019","很棒的3A游戏，剧情、动作、美术方面都是顶尖的了，后续优化下空气墙、出个小地图就更完美了","","true","1727503445","1727503445","true","0","0","0","false"
,"1727591075","0","1","11192","11738","5444","76561199442505061","0","true","schinese","false","false","175927011","战斗设计很棒，之前很多动作游戏玩得很痛苦，这个越玩越上头。","","true","1727503434","1727503434","true","0","0","0","false"
,"1727506666","0","15","1407","1461","1461","76561197974688178","0","true","english","false","false","175927009","monkey game good","","true","1727503434","1727503434","true","0","0","0","false"
,"1727520173","0","3","982","1253","691","76561198087549115","0","true","schinese","false","false","175927007","音乐  战斗  剧情 都是顶级的","","true","1727503432","1727503432","true","0","0","0","false"
,"1727458242","0","1","2627","2627","2627","76561198083588155","0","true","schinese","false","false","175926998","神中神","","true","1727503424","1727503424","true","0","0","0","false"
,"1727518484","1","1","526","527","91","76561199487223297","0","true","schinese","false","false","175926976","好好好","","true","1727503405","1727503405","true","0","0","0","false"
,"1727519141","1","1","3072","3241","1322","76561199172551012","0","true","schinese","false","false","175926925","喜欢","","true","1727503338","1727503338","true","0","0","0","false"
,"1727101528","0","6","3588","3588","161","76561198255403376","0","true","schinese","false","false","175926919","画面精美，流派众多，养成曲线顺滑，有挑战但不难，非常好玩。","","true","1727503331","1727503331","true","0","0","0","false"
,"1727519959","0","1","2042","2296","2186","76561199569238544","0","true","schinese","false","false","175926907","美术和音乐无可挑剔，大圣！","","true","1727503313","1727503313","true","0","0","0","false"
,"1727536373","3","1","6217","6398","1773","76561199766346405","0","true","schinese","false","true","175926891","很快乐","","true","1727503292","1727503292","true","0","0","0","false"
,"1727525956","0","1","2526","2902","2445","76561199766145953","0","true","schinese","false","false","175926888","场景设计/剧情体验/打斗体验/探索体验都挺不错","","true","1727503288","1727503288","true","0","0","0","false"
,"1726552175","130","3","5786","5786","251","76561198393170803","0","true","schinese","false","false","175926885","千重水，万重山，过了投票第一关。
三更响，媒体忙，掩耳盗铃排名降。
土殖黑的费劲，老外更是仓皇。
如此笨拙痴蠢，如何见得真章？
螳螂捕蝉，黄雀在后。
黄雀是谁，我看不到，蝉与螳螂倒是遍地乱跑。
","","true","1727503286","1727503286","true","0","0","0","false"
,"1727531931","0","3","302","611","611","76561198305416930","0","true","schinese","false","false","175926874","支持","","true","1727503269","1727503269","true","0","0","0","false"
,"1727583041","0","1","1763","2159","1113","76561199131818460","0","true","schinese","false","false","175926860","这个不是普通的游戏  这是有功的游戏 是封过佛位的游戏","","true","1727503242","1727503242","true","0","0","0","false"
,"1727503121","10","2","5704","5704","2290","76561198145649562","0","true","schinese","false","false","175926840","很不错，dlc快出","","true","1727503216","1727503216","true","0","0","0","false"
,"1727540145","16","4","279","364","364","76561199090011653","0","true","schinese","false","false","175926831","好","","true","1727503191","1727503191","true","0","0","0","false"
,"1727156671","63","3","3742","3742","768","76561199558739125","0","true","schinese","false","false","175926820","很棒的游戏，希望DLC早点出","","true","1727503171","1727503171","true","0","0","0","false"
,"1727531457","0","1","5971","6320","3167","76561199764108872","0","true","schinese","false","false","175926800","还可以","","true","1727503143","1727503143","true","0","0","0","false"
,"1727506272","63","3","2251","2302","146","76561198304943811","0","true","schinese","false","false","175926784","感动！","","true","1727503123","1727503123","true","0","0","0","false"
,"1727526289","31","1","10498","10797","2979","76561199120764053","0","true","schinese","false","false","175926770","很不错","","true","1727503099","1727503099","true","0","0","0","false"
,"1727518415","1","1","1539","1741","1741","76561199657112896","0","true","schinese","false","false","175926769","游戏制作精美
","","true","1727503099","1727503099","true","0","0","0","false"
,"1727502894","0","1","3164","3164","322","76561198817401686","0","true","schinese","false","false","175926768","打击感很强，景色优美，后续希望能对隐藏关卡和隐藏物品多一些提示或指引","","true","1727503096","1727503096","true","0","0","0","false"
,"1727280681","0","3","7202","7202","172","76561199201721252","0","true","schinese","false","false","175926754","瑕不掩瑜，国产3a历史进程的一大步，再接再厉！另外快把dlc端上来吧","","true","1727503074","1727503074","true","0","1","0.508196711540222168","false"
,"1727529798","0","2","1052","1296","781","76561198986258151","0","true","schinese","false","false","175926752","游戏难度和预想中的完全不一样，很难评，因为大头还没过","","true","1727503071","1727503071","true","3","2","0.529243946075439453","false"
,"1727581899","91","2","5061","5089","2988","76561198202207929","0","true","tchinese","false","false","175926724","好玩好玩","","true","1727503040","1727503040","true","0","1","0.523809552192687988","false"
,"1727592626","0","1","1072","1617","1539","76561199218932281","0","true","schinese","false","false","175926715","非常宏伟的一款作品。玩法多样","","true","1727503027","1727503027","true","0","1","0.508196711540222168","false"
,"1727502672","40","1","228","228","229","76561198892040376","0","true","schinese","false","false","175926707","进不去","","true","1727503016","1727503016","false","0","3","0.437268942594528198","false"
,"1727502985","6","1","5975","5976","254","76561198889179842","0","true","schinese","false","false","175926680","好玩 爱玩","","true","1727502978","1727502978","true","0","2","0.508196711540222168","false"
,"1727527515","214","6","2113","2438","1676","76561198983153332","0","true","schinese","false","false","175926677","小圣施威降大圣","","true","1727502973","1727502973","true","0","2","0.508196711540222168","false"
,"1727527655","0","1","1521","1525","1034","76561198351291522","0","true","schinese","false","false","175926675","什么都不说","","true","1727502971","1727502971","true","0","2","0.508196711540222168","false"
,"1727011090","0","1","1108","1108","365","76561199536174299","0","true","schinese","false","false","175926637","牛逼666","","true","1727502907","1727502907","true","0","1","0.508196711540222168","false"
,"1727590956","20","3","5225","5484","259","76561198380284025","0","true","schinese","false","false","175926636","这游戏太牛逼了","","true","1727502905","1727502905","true","0","0","0","false"
,"1727418591","0","4","683","683","296","76561198819939717","0","true","vietnamese","false","false","175926613","Good game","","true","1727502863","1727502863","true","0","0","0","false"
,"1727521651","0","8","1153","1319","1319","76561199067609611","0","true","schinese","false","false","175926612","牛逼","","true","1727502863","1727502863","true","0","0","0","false"
,"1727502656","85","14","3414","3414","968","76561198099530483","0","true","schinese","false","false","175926560","金猴奋起千钧棒，玉宇澄清万里埃。
今日欢呼孙大圣，只缘妖雾又重来。","","true","1727502784","1727502784","true","0","0","0","false"
,"1727542303","0","1","6345","6663","4212","76561198327949612","0","true","schinese","false","false","175926504","猴哥需要理由吗？","","true","1727502695","1727502695","true","0","0","0","false"
,"1727590498","0","1","2825","3083","493","76561199763633216","0","true","schinese","false","false","175926463","","","true","1727502627","1727502627","true","0","0","0","false"
,"1727253083","73","3","7866","7866","657","76561198804665537","0","true","schinese","false","false","175926437","意犹未尽！意犹未尽！意！犹！未！尽！啊！","","true","1727502591","1727502591","true","0","0","0","false"
,"1727512849","0","2","3750","3811","575","76561199622482429","0","true","schinese","false","false","175926420","广智，救我！！！","","true","1727502571","1727502571","true","0","0","0","false"
,"1727502531","0","10","275","275","275","76561199070076925","0","true","english","false","false","175926418","Its one of those that had me at hello.  Style suits me well.","","true","1727502568","1727502568","true","0","0","0","false"
,"1727500163","0","1","2532","2532","1354","76561199618376147","0","true","schinese","false","false","175926402","黑神话的游戏 出乎意料的满意 完全不输那些国外的动作游戏大作 打斗的操作感也是能够很快上手 对于中年人来说 后面几章节的boss难度还是有的 尤其手残的朋友 建议还是风灵月影体验即可 起码先体验完整个游戏 毕竟 再次轮回 可以继续玩嘛","","true","1727502542","1727502542","true","0","0","0","false"
,"1727502025","65","10","2102","2102","1042","76561198129350108","0","true","brazilian","false","false","175926382","eu terminei o jogo, mas pode se dizer que merece o GOTY, porém precisa de melhoria em alguns pontos, no carregamento as texturas e nas transições de um ambiente para o outro se nota uma diferença na iluminação quando você vai para um local menos escuro para um mais iluminado deve ser devido ao carregamento de texturas de longa ou curta distancia , no terceiro capitulo de gelo tem algumas falhas nas rochas, a textura não esta bem definida como na maior parte do mapa em alguns locais as rochas parece uma textura como se estivesse jogando na qualidade muito baixa, tem algumas parte que a vegetação da grama está faltando finalização eu não sei se fui o único a reparar esses detalhes mas são alguns pontos que eu considero de melhoria já que se formos analisar o jogo é bem pesado e to jogando com a qualidade no ultra, eu não finalizei o jogo ainda, mas apenas foi alguns pontos que eu observei, no geral eu recomendo o jogo ele te prende várias horas estou basicamente a 34 horas jogando e tenho a sensação que não fiz quase nada ainda exatamente por isso o jogo merce GOTY.
uma outra observação são as  paredes invisíveis que deixaram no jogo pra mim e sacanagem poderia colocar uma limitação  no mapa mas não dessa forma","","true","1727502511","1727502511","true","0","0","0","false"
,"1727501713","0","1","2965","2965","513","76561199622433710","0","true","schinese","false","false","175926361","中国第一款3A","","true","1727502485","1727502485","true","0","0","0","false"
,"1727514236","45","2","4514","4648","982","76561198338583336","0","true","schinese","false","false","175926352","完成比完美更重要 何况它在我心中已经接近完美 所以什么时候出DLC玩不到感觉身上有金池长老在爬","","true","1727502466","1727502466","true","0","0","0","false"
,"1727582636","8","1","7708","7713","2035","76561199212360971","0","true","schinese","false","false","175926346","无需多言，总时说明一切，玩家们不会骗人！","","true","1727502453","1727502453","true","0","0","0","false"
,"1727521967","0","2","825","867","867","76561199783090042","0","true","schinese","false","false","175926311","太他妈好玩了","","true","1727502397","1727502397","true","0","0","0","false"
,"1727507866","0","1","916","968","236","76561199768270450","0","true","english","false","false","175926275","GOTY","","true","1727502351","1727502351","true","0","0","0","false"
,"1727436381","0","1","2281","2281","784","76561199563352791","0","true","schinese","false","false","175926267","好","","true","1727502331","1727502331","true","0","0","0","false"
,"1727519177","0","1","6206","6324","1793","76561199547786335","0","true","schinese","false","false","175926262","歌未竟，东方白。","","true","1727502324","1727502324","true","0","0","0","false"
,"1727499369","0","1","5612","5612","1962","76561198408572403","0","true","schinese","false","false","175926223","伟大无需多言，打完真结局看最后的动画真的泪目了，西游的回忆涌上心头。希望是中国3A游戏的开始，出现更多伟大的作品","","true","1727502282","1727502282","true","0","0","0","false"
,"1727496033","43","2","4132","4132","1623","76561199226593524","0","true","schinese","false","false","175926219"," 在开始评测之前，我先说明一个基本情况，本人70+小时已经通关二周目，取得了全成就，全部过程都是手搓。
    作为中国的首款3A游戏，他无疑是打开了中国单机游戏的大门，出场即巅峰。多少年前，中国的孩子们就幻想着拿着金箍棒，做一个齐天大圣孙悟空，现在终于实现当初的愿望了，中国玩家也有了自己的3A游戏。孙悟空在中国是一个十分正义的形象，他代表着反抗不公，不向命运屈服，孙悟空拯救了中国的影视，音乐等等各个方面，如今孙悟空又来拯救中国的游戏了，作为这样一个传奇的ip，他势必会拯救全世界，拯救全世界的游戏，思想。
    我个人是愿意给孙悟空10分的满分这样一个成绩，你可以说我是因为中国的buff加持才会打满分，但是我们还真不能忽视这个buff。游戏科学是中国成立不久的，只有一百人左右的小公司，而在这样的条件下还能做出这样体量的游戏，能和CPDR，育碧这样的游戏大厂比，他已经赢了太多了。正如游戏科学的创始人兼游戏制作人——冯骥所说：完成比完美更重要，一个游戏首先是得好玩，其次才能考虑其他各种因素。而就现在的游戏状况而言，他做到了，熟悉西游系列故事的玩家应该知道，《黑神话悟空》所讲述的故事并不十分全面，还有很多章节没有提及，这是因为游戏科学得保证有基本的游戏质量，得保证不在发售的时候跳票，兑现他对玩家的承诺。我们玩家很期待他继续做出其他比如说女儿国，车迟国，东海龙宫等等章节的故事。游戏有缺点吗？那肯定是有的，所谓金无足赤，人无完人。我是12-i5+RTX4060，可以高画质，90fps左右游玩游戏，游戏优化做的是不错，我基本没有碰到什么大的bug，但是还是有一些小问题的，比如刚开始游戏时候的开场战斗掉帧严重，有些地图的空气墙不明显，游戏内没有小地图容易迷路，还有一些穿模的小问题。测评游戏，给游戏打分应该要看优点来打分，而不能揪着缺点扣分。比如10分总分，有个缺点就扣1分，那么游戏后面都没有几分了。举个最简单的例子，《赛博朋克2077》在发售的时候跳票先不说，首发bug也是满天飞，IGN照样给了他9分（我知道IGN早就没有权威了，测评也是瞎测评），《黑神话悟空》发售的时候照样是有bug，但是这些bug不至于致命到玩不了游戏，IGN也只是给了个8分，这是否是一种不公？西方一些媒体还指责《黑神话悟空》的制作团队歧视女性等等，一些测评媒体连游戏的内容都没有全部体验完就妄下定论，这是否也是一种不公？《黑神话悟空》的出现使全世界的游戏玩家联合起来，对抗政治正确，反对厂商把游戏人物妖魔化，毁掉我们的游戏，《黑神话悟空》的影响力远不止此。他使得steam在线人数再创新高，他的在线人数也是全游戏第二名，全单机游戏第一名，就这样还有人质疑《黑神话悟空》    
    近段时间，IGN的游戏投票事件也冲上了热搜，黑神话悟空领先第二名许多票，有90%以上的支持率位列第一，然而IGN似乎坐不住了，他们不希望中国的游戏有如此高的支持率，他们在西方的凌晨偷偷改投票数据，使黑神话悟空下降到72%左右的得票率，之后每分钟都降。他们自认为做的天衣无缝，其实这一切都被一位中国的主播记录着，这件事情的全程他都直播记录着，亲眼看见黑神话悟空的票数一直下降。之后IGN一直闭口否认，但是最近IGN终于是撑不住了，承认自己有修改数据的做法，但是只是剔除了机器人投票，然后再嫁祸给员工，说是会慢慢排查原因。玩家们其实心知肚明是怎么回事，这是否也是一种不公呢？
    面对这一切，游戏制作方没有理会这些节奏，他们只是埋头优化游戏，在游戏发售一个月左右，游戏团队先后进行了两次大更新，这个效率我想很少有团队能做到，很多团队是只管游戏发售，发售了不管售后了。相信《黑神话悟空》会越来越好，期待新的DLC！
    九九归真道行难， 坚持笃志立玄关。 必须苦练邪魔退，定要修持正法还。
     Before starting the evaluation, I will explain a basic situation, I have cleared the two weeks in 70+ hours, and I have achieved all the achievements, and the whole process is hand rubbing.
    As China's first triple-A game, he undoubtedly opened the door to China's single-player games, and his appearance is the peak. Many years ago, Chinese children fantasized about holding a golden hoop stick and being a Monkey King, and now they have finally realized their original wish, and Chinese players also have their own triple-A games. Sun Wukong is a very righteous image in China, he represents resistance to injustice, not to give in to fate, Sun Wukong has saved China's film and television, music and other aspects, and now Sun Wukong is here to save China's game again, as such a legendary IP, he is bound to save the world, save the world's games, ideas.
    Personally, I am willing to give Sun Wukong a perfect score of 10 points, you can say that I will get a full score because of the blessing of China's buff, but we really can't ignore this buff. Game Science is a small company with only about 100 people in China, and it can make a game of this size under such conditions, and it has won too much compared with game manufacturers like CPDR and Ubisoft. As Feng Ji, the founder and game producer of Game Science, said: Completion is more important than perfection, and a game must be fun first, and then all other factors can be considered. As far as the current game situation is concerned, he has done it, and players who are familiar with the story of the Journey to the West series should know that the story told in ""Black Myth Wukong"" is not very comprehensive, and there are many chapters that have not been mentioned, this is because game science has to ensure that there is a basic game quality, and it has to ensure that it does not skip tickets when it is released, and fulfills his promise to players. We players are looking forward to him continuing to make other stories such as Daughter Country, Che Chi Kingdom, East China Sea Dragon Palace, and so on. Are there any drawbacks to the game? There must be that, the so-called gold is not enough, and no one is perfect. I'm a 12-i5+ RTX4060,You can play the game with high image quality,90fps or so,The game optimization is good,I basically didn't encounter any major bugs,But there are still some small problems.,For example, the opening battle frame drop at the beginning of the game is serious.,The air wall of some maps is not obvious.,It's easy to get lost without a small map in the game.,There are some small problems with clipping.。 When evaluating a game, you should score the game based on its merits, rather than deducting points based on its shortcomings. For example, if you have a total score of 10 points, you will be deducted 1 point if you have a shortcoming, then there will be no points left in the back of the game.To give the simplest example, ""Cyberpunk 2077"" jumped tickets when it was released, not to mention, the first bugs were also flying all over the sky, IGN still gave him 9 points (I know that IGN has no authority for a long time, and the evaluation is also a blind evaluation), ""Black Myth Wukong"" still had bugs when it was released, but these bugs are not so fatal that they can't play the game, and IGN only gave 8 points, is this an injustice? Some Western media also accuse the production team of ""Black Myth Wukong"" of discriminating against women, etc., and some evaluation media make presumptuous conclusions without even experiencing all the content of the game, is this also an injustice? The emergence of Black Myth Wukong has brought gamers around the world together to fight against political correctness and against manufacturers demonizing game characters and ruining our game, and the impact of Black Myth Wukong is far more than that. He made the number of online users on Steam reach a new high, and his online number is also the second place in the whole game and the first place in all stand-alone games, so some people still question ""Black Myth Wukong""
     Recently, IGN's game voting incident has also rushed to the hot search, Black Myth Wukong is many votes ahead of the second place, with more than 90% of the support rate ranking first, but IGN seems to be unable to sit still, they don't want the Chinese game to have such a high support rate, they secretly changed the voting data in the early morning of the West, so that the Black Myth Wukong dropped to about 72% of the votes, and then dropped every minute. They thought they were doing it seamlessly, but in fact, all of this was recorded by a Chinese anchor, who recorded the whole process live, and saw with his own eyes that the number of votes for Black Myth Wukong has been declining. After that, IGN has been silent and denied, but recently IGN finally couldn't hold it anymore, admitting that it had the practice of modifying the data, but only eliminated the bot vote, and then blamed the employee, saying that it would slowly investigate the reason. Players actually know what's going on, and is this also an injustice?
    In the face of all this, the game producer ignored these rhythms, they just buried themselves in optimizing the game, and about a month after the game was released, the game team has carried out two major updates, this efficiency I think few teams can do, many teams are only responsible for the game release, and the release is not after-sales. I believe that ""Black Myth Wukong"" will get better and better, and I look forward to the new DLC!
    It is difficult to return to the truth in ninety-nine, and insist on establishing a doorway. We must practice hard to retreat from evil demons, and we must practice the Fa-rectification.","","true","1727502275","1727502275","true","0","0","0","false"
,"1727576968","6","1","5774","5776","1297","76561199736912274","0","true","schinese","false","false","175926121","豪玩
","","true","1727502130","1727502130","true","0","0","0","false"
,"1727589880","3","1","3033","3535","2569","76561199756305525","0","true","schinese","false","false","175926080","神话，无需多言","","true","1727502057","1727502057","true","0","0","0","false"
,"1727502006","0","1","1952","1952","902","76561199563165294","0","true","schinese","false","false","175926075","不错","","true","1727502048","1727502048","true","0","0","0","false"
,"1727590774","7","1","2661","2777","984","76561199003031981","0","true","schinese","false","false","175926052","这是我这辈子玩过最赞的游戏，boss的难度都不一样，每张地图都充满了浓浓的中国元素，打斗也非常有打击感，建议把存档加密不然误删了就非常不好了，然后就是dlc希望快点搬上来，尤其是天命人打上天宫的关卡

","","true","1727502005","1727502005","true","0","0","0","false"
,"1727453288","395","17","2718","2718","1","76561198036047614","0","true","russian","false","false","175926038","Все супер прохожу 3 раз","","true","1727501979","1727501979","true","0","0","0","false"
,"1727515272","16","1","2631","2715","83","76561198822578342","0","true","schinese","false","false","175926024","非常好玩，推荐","","true","1727501963","1727501963","true","0","0","0","false"
,"1727514002","0","1","2624","2719","248","76561198424232944","0","true","schinese","false","false","175926016","一个字爽","","true","1727501946","1727501946","true","0","0","0","false"
,"1727495081","9","3","911","911","911","76561199545344863","0","true","schinese","false","false","175926014","神作","","true","1727501944","1727501944","true","0","0","0","false"
,"1727543992","0","1","3909","4203","3282","76561199762118748","0","true","schinese","false","false","175926011","优秀","","true","1727501942","1727501942","true","0","0","0","false"
,"1727502890","0","5","1699","1715","500","76561197975228900","0","true","english","false","false","175926003","Game of the year","","true","1727501926","1727501926","true","0","0","0","false"
,"1727592047","0","2","1359","1911","1911","76561198849422206","0","true","schinese","false","false","175926002","爽！！！！！！！！！！！
","","true","1727501925","1727501925","true","0","0","0","false"
,"1726482426","45","2","6828","6828","344","76561198082997550","0","true","schinese","false","false","175925994","好玩爱玩比只狼简单","","true","1727501919","1727501919","true","0","0","0","false"
,"1726420228","0","1","2564","2564","204","76561199059662284","0","true","schinese","false","false","175925983","支持 支持","","true","1727501903","1727501903","true","0","0","0","false"
,"1727522463","55","4","1509","1581","178","76561198991895643","0","true","schinese","false","false","175925956","伟大无需多言","","true","1727501859","1727501859","true","0","0","0","false"
,"1727375976","82","5","5548","5548","783","76561198855225164","0","true","schinese","false","false","175925940","全成就已达成，全始全终八十一难","","true","1727501836","1727501836","true","0","0","0","false"
,"1727512662","2","1","2720","2771","656","76561198102232960","0","true","schinese","false","false","175925922","歌未竟 东方白","","true","1727501800","1727501800","true","0","0","0","false"
,"1727539454","50","1","2129","2501","1853","76561198400181512","0","true","schinese","false","false","175925904","好玩","","true","1727501785","1727501785","true","0","0","0","false"
,"1726056829","186","11","7875","7875","0","76561198405775977","0","true","schinese","false","false","175925898","踏平坎坷成大道，斗罢艰险又出发。黑猴子，精神着，好样的，没跌份！","","true","1727501778","1727501778","true","0","0","0","false"
,"1727531060","0","1","1638","1850","283","76561199080226751","0","true","schinese","false","true","175925846","默认中文！","","true","1727501711","1727501711","true","0","0","0.470588237047195435","false"
,"1727501180","0","1","3517","3517","1983","76561199198920691","0","true","schinese","false","false","175925818","瑕不掩瑜的匠心之作，今年玩过最好最感动的游戏","","true","1727501680","1727501680","true","0","0","0","false"
,"1727504507","0","1","1022","1070","1070","76561199171258228","0","true","schinese","false","false","175925806","好！","","true","1727501665","1727501665","true","0","0","0","false"
,"1725545826","26","1","2950","2950","0","76561199236686709","0","true","schinese","false","false","175925804","好得很啊","","true","1727501662","1727501662","true","0","0","0","false"
,"1727537183","61","3","1673","2012","1086","76561198841170002","0","true","schinese","false","false","175925802","挺好玩的，能加个地图就好了","","true","1727501660","1727501660","true","0","0","0","false"
,"1727019210","0","2","1745","1745","497","76561199059557253","0","true","schinese","false","false","175925789","孙悟空啊","","true","1727501632","1727501632","true","0","0","0","false"
,"1727506849","0","1","2767","2852","693","76561198979154354","0","true","schinese","false","false","175925783","个人推荐玩！玩得很开心！
","","true","1727501623","1727501623","true","0","0","0","false"
,"1727510612","0","1","2167","2309","1036","76561198106207907","0","true","schinese","false","false","175925759","斗罢艰险又出发","","true","1727501595","1727501595","true","0","0","0","false"
,"1727504683","16","1","2353","2404","1014","76561198992272586","0","true","schinese","false","false","175925757","666666666666666666666","","true","1727501591","1727501591","true","0","0","0","false"
,"1725895035","121","14","1793","1793","0","76561198098744841","0","true","schinese","false","false","175925739","一直没什么空玩，目前只打到第五章开头，我只能说，抛开情怀以及国产加成，这游戏我也觉得值得给9/10的评分。","","true","1727501563","1727501591","true","0","0","0","false"
,"1727533733","0","1","1095","1125","1125","76561199781097612","0","true","schinese","false","false","175925738","不愧为国内首部3A大作，不过开放性及自主定义猴子装备的自由度再高一些，定能斩获年度最佳","","true","1727501560","1727501560","true","0","0","0","false"
,"1727541868","0","1","201","518","519","76561198307009858","0","true","schinese","false","false","175925733","太棒了！支持国产！","","true","1727501554","1727501554","true","0","0","0","false"
,"1725376769","0","1","2951","2951","0","76561198243306620","0","true","schinese","false","false","175925715","玩了50个小时通关了，从来没有觉得3A游戏如此好玩。唯一的坏处是玩完了现在彻底不知道该玩什么了。。。","","true","1727501538","1727501538","true","0","0","0","false"
,"1727501440","144","10","2712","2712","2081","76561198193549553","0","true","schinese","false","false","175925708","好玩，不必多言","","true","1727501525","1727501525","true","0","0","0","false"
,"1727502261","0","1","1774","1777","618","76561198417023266","0","true","schinese","false","false","175925706","内容很丰富，细节很精彩，剧情很卓越，是款值得推荐的好游戏！","","true","1727501521","1727501521","true","0","0","0","false"
,"1727501339","25","3","5295","5295","2860","76561198095419174","0","true","schinese","false","false","175925689","好好好","","true","1727501488","1727501488","true","0","0","0","false"
,"1727435536","0","1","298","298","138","76561199654680756","0","true","english","false","false","175925684","awsome","","true","1727501480","1727501480","true","0","0","0.479452043771743774","false"
,"1727575464","35","4","4327","4377","244","76561198318741750","0","true","schinese","false","false","175925679","挺好的","","true","1727501473","1727501473","true","0","0","0","false"
,"1727528127","0","1","219","258","258","76561199468428802","0","true","schinese","false","false","175925663","游戏很不错，玩得很开心。","","true","1727501446","1727501446","true","0","0","0","false"
,"1727524162","0","1","854","905","878","76561199737131405","0","true","schinese","false","false","175925650","好玩
","","true","1727501425","1727501425","true","0","0","0","false"
,"1727542593","0","1","2622","2940","2940","76561199781214396","0","true","schinese","false","false","175925643","2个字：绝了！","","true","1727501420","1727501420","true","0","0","0","false"
,"1727540090","0","3","4334","4535","935","76561197990901582","0","true","english","false","false","175925631","wow what a fun game, my first soul like game that i ever finish. story was interesting, graphics was top notch. i am using 4090 to play, had few crashes but didn't ruin the game. game of the year for me.","","true","1727501408","1727501408","true","0","0","0","false"
,"1727506175","0","2","3283","3362","1071","76561198844462687","0","true","schinese","false","false","175925627","好评如潮！","","true","1727501402","1727501402","true","0","0","0","false"
,"1727516171","595","17","4692","4709","1663","76561198345413393","0","true","spanish","false","false","175925608","hmm macaco","","true","1727501364","1727501364","true","1","0","0","false"
,"1727527819","0","1","1371","1509","1078","76561199534545904","0","true","schinese","false","false","175925600","1","","true","1727501352","1727501352","true","0","0","0","false"
,"1727492319","21","7","4612","4612","360","76561199035886045","0","true","schinese","false","false","175925597","Shut up and take my money
还有，好好弄DLC


没DLC，仇恨永无止息
没DLC，强弱如我何异
没DLC，一切有情皆孽
没DLC，梦幻泡影空虚
没DLC，忧怖涨落无常
没DLC，芳华刹那而已
没DLC，苦苦不得解脱
没DLC，诸行了无生趣","","true","1727501348","1727501348","true","0","0","0","false"
,"1727584937","0","8","2177","2287","1305","76561198069751253","0","true","french","false","false","175925544","Superbe jeu. J'aurais juste aimé que ce soit un open world mais a part cela c'est très bien. Bon défi aussi car a partir du chapitre 4 les gros boss sont assez difficile!","","true","1727501290","1727501290","true","0","0","0","false"
,"1727501140","69","13","3348","3348","481","76561198438968494","0","true","schinese","false","false","175925513","希望优化一下概率掉落物品，刷的真的很折磨","","true","1727501244","1727501244","true","0","0","0","false"
